"filename", "language", "Markdown", "JSON", "YAML", "Python", "Dart", "Properties", "Groovy", "XML", "C++", "Swift", "comment", "blank", "total"
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/profile_view_header.dart", "Dart", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 17, 7, 44
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/settings_card.dart", "Dart", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 17, 5, 58
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/profile_view.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 17, 7, 83
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_birth_date_card.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 17, 8, 124
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_first_name_card.dart", "Dart", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 17, 7, 92
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_last_name_card.dart", "Dart", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 17, 7, 92
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/settings_view_header.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 17, 4, 33
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/settings_view.dart", "Dart", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 17, 6, 69
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/components/sunday_mass_view_header.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 17, 4, 33
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/sunday_mass_view.dart", "Dart", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 18, 21, 205
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/verse_of_the_day_view/verse_of_the_day_view.dart", "Dart", 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 17, 22, 236
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/pubspec.yaml", "YAML", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 49, 25, 150
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/git_committer.py", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 9, 12, 44
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/license_tool.py", "Python", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 8, 13, 47
"Total", "-", 1648, 264, 86, 49, 6362, 8, 89, 166, 1, 14, 1965, 1273, 11925
